source,id,title,authors,year,doi,url,venue
google_scholar,https://www.worldscientific.com/doi/abs/10.1142/9789813279827_0029,An optimal policy for patient laboratory tests in intensive care units,LF Cheng; N Prasad; BE Engelhardt,2019,,https://www.worldscientific.com/doi/abs/10.1142/9789813279827_0029,
google_scholar,https://journals.lww.com/pccmjournal/fulltext/2024/05000/using_the_past_to_inform_the_future__how_a_classic.11.aspx,Using the past to inform the future: How a classic respiratory physiology equation informs computer-based simulators and clinical decision support systems,A Geva; DA Daniel; A Akhondi-Asl,2024,,https://journals.lww.com/pccmjournal/fulltext/2024/05000/using_the_past_to_inform_the_future__how_a_classic.11.aspx,
google_scholar,A Reinforcement Learning Approach to Weaning of Mechanical Ventilation in Intensive Care Units. CoRR abs/1704.06300 (2017),A Reinforcement Learning Approach to Weaning of Mechanical Ventilation in Intensive Care Units. CoRR abs/1704.06300 (2017),N Prasad; LF Cheng; C Chivers; M Draugelis,2017,,,
google_scholar,https://publications.ersnet.org/content/erjor/8/2/00016-2022.abstract,ERS international congress 2021: highlights from the respiratory intensive care assembly,A Kharat; C Ribeiro; B Er; C Fisser,2022,,https://publications.ersnet.org/content/erjor/8/2/00016-2022.abstract,
google_scholar,https://gupea.ub.gu.se/handle/2077/67650,"Prolonged mechanical ventilation in Swedish intensive care units: patient characteristics, prevalence, weaning and challenges in care",CJ Cederwall,2021,,https://gupea.ub.gu.se/handle/2077/67650,
google_scholar,https://search.proquest.com/openview/7c16d8343945998af38909d2732fff1f/1?pq-origsite=gscholar&cbl=18750&diss=y,"Intelligent, Multi-Modal Critical Care: Molecular Profiling and Reinforcement Learning",P Jayaraman,2025,,https://search.proquest.com/openview/7c16d8343945998af38909d2732fff1f/1?pq-origsite=gscholar&cbl=18750&diss=y,
google_scholar,https://link.springer.com/article/10.1007/s42452-025-07698-4,"Intelligent oxygen delivery: a portable concentrator combining closed-loop automation, PSA, and Q-learning for optimized performance",V Sivalingam; J Jayaraj; SHJ Paul; G Yadav,2025,,https://link.springer.com/article/10.1007/s42452-025-07698-4,
google_scholar,https://www.sciencedirect.com/science/article/pii/S0964339717300204,The breath of life. Patients' experiences of breathing during and after mechanical ventilation,HS Haugdahl; H Dahlberg; P Klepstad,2017,,https://www.sciencedirect.com/science/article/pii/S0964339717300204,
google_scholar,https://publications.ersnet.org/content/erj/59/4/2101574.abstract,ERS clinical practice guidelines: high-flow nasal cannula in acute respiratory failure,S Oczkowski; B Ergan; L Bos,2022,,https://publications.ersnet.org/content/erj/59/4/2101574.abstract,
google_scholar,https://link.springer.com/chapter/10.1007/978-3-031-20627-6_11,Learning optimal treatment strategies for sepsis using offline reinforcement learning in continuous space,Z Wang; H Zhao; P Ren; Y Zhou; M Sheng,2022,,https://link.springer.com/chapter/10.1007/978-3-031-20627-6_11,
google_scholar,https://www.liebertpub.com/doi/abs/10.4187/respcare.11546,Reducing Airway Occlusion Time Without Losing Accuracy to Predict Successful Mechanical Ventilator Liberation During the Measurement of the Timed Inspiratory …,RCC Cordeiro; LC de Souza; JR Lugon,2024,,https://www.liebertpub.com/doi/abs/10.4187/respcare.11546,
google_scholar,A reinforcement learning approach to weaning of mechanical ventilation in intensive care units. arXiv,A reinforcement learning approach to weaning of mechanical ventilation in intensive care units. arXiv,N Prasad; LF Cheng; C Chivers; M Draugelis,2017,,,
google_scholar,https://glojit.com/index.php/glojit/article/view/37,Deep Reinforcement Learning for Personalized Dose Optimization in Oncology Treatment,M Stevenson,2022,,https://glojit.com/index.php/glojit/article/view/37,
google_scholar,https://link.springer.com/chapter/10.1007/978-3-319-43742-2_24,Markov models and cost effectiveness analysis: applications in medical research,M Komorowski; J Raffa,2016,,https://link.springer.com/chapter/10.1007/978-3-319-43742-2_24,
google_scholar,https://www.medrxiv.org/content/10.1101/2024.01.23.24301516.abstract,A comprehensive ml-based respiratory monitoring system for physiological monitoring & resource planning in the icu,M Hüser; X Lyu; M Faltys; A Pace; M Hoche; S Hyland,2024,,https://www.medrxiv.org/content/10.1101/2024.01.23.24301516.abstract,
google_scholar,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5430419,Hybrid Fuzzy–Deep Reinforcement Learning for Energy-Efficient and Safe Cardiac Rhythm Management,B Bali,,,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5430419,
google_scholar,https://pmc.ncbi.nlm.nih.gov/articles/PMC12194786/,Machine Learning and Artificial Intelligence in Intensive Care Medicine: Critical Recalibrations from Rule-Based Systems to Frontier Models,P Hadweh; A Niset; M Salvagno,2025,,https://pmc.ncbi.nlm.nih.gov/articles/PMC12194786/,
google_scholar,https://www.sciencedirect.com/science/article/pii/S2772941924000589,Enhancing heart disease prediction with reinforcement learning and data augmentation,R Gayathri; SKB Sangeetha,2024,,https://www.sciencedirect.com/science/article/pii/S2772941924000589,
google_scholar,https://realworld-sdm.github.io/paper/9.pdf,Reinforcement learning for sepsis treatment: Baselines and analysis,A Raghu,2019,,https://realworld-sdm.github.io/paper/9.pdf,
google_scholar,https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0042-1744446,Modeling mechanical ventilation in silico—potential and pitfalls,DM Hannon; S Mistry; A Das; S Saffaran,2022,,https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0042-1744446,
google_scholar,https://link.springer.com/chapter/10.1007/978-3-032-01145-9_14,Intensive Care Unit-Acquired Weakness (ICU-AW) and Weaning,DL Borges; MGB Borges; SA Furtado,2025,,https://link.springer.com/chapter/10.1007/978-3-032-01145-9_14,
google_scholar,https://www.sciencedirect.com/science/article/pii/S0933365724000538,Clinical knowledge-guided deep reinforcement learning for sepsis antibiotic dosing recommendations,Y Wang; A Liu; J Yang; L Wang; N Xiong,2024,,https://www.sciencedirect.com/science/article/pii/S0933365724000538,
google_scholar,https://link.springer.com/chapter/10.1007/978-3-032-01145-9_5,Predictors of Weaning Outcome,AR Baptistella; D de Carvalho; M Taglietti,2025,,https://link.springer.com/chapter/10.1007/978-3-032-01145-9_5,
google_scholar,https://pmc.ncbi.nlm.nih.gov/articles/PMC12137509/,"Reinforcement learning for healthcare operations management: methodological framework, recent developments, and future research directions",Q Wu; J Han; Y Yan; YH Kuo,2025,,https://pmc.ncbi.nlm.nih.gov/articles/PMC12137509/,
google_scholar,https://www.liebertpub.com/doi/abs/10.4187/respcare.07465,Involvement of respiratory muscles during the timed inspiratory effort index measurement with surface electromyography,LM de Azeredo; MDP Godoy,2020,,https://www.liebertpub.com/doi/abs/10.4187/respcare.07465,
google_scholar,https://www.sciencedirect.com/science/article/pii/S0012369215383586,"Endotracheal tubes for critically ill patients: An in vivo analysis of associated tracheal injury, mucociliary clearance, and sealing effi cacy",GL Bassi; N Luque; JD Martí; EA Xiol; M Di Pasquale,2015,,https://www.sciencedirect.com/science/article/pii/S0012369215383586,
google_scholar,https://www.anesthesiology.theclinics.com/article/S1932-2275(25)00035-7/abstract,Current Perspectives on the Artificial Intelligence in Critical Care Medicine,J Lee; JH Yoon,2025,,https://www.anesthesiology.theclinics.com/article/S1932-2275(25)00035-7/abstract,
google_scholar,https://link.springer.com/article/10.1186/s40537-025-01215-5,Enhance differential privacy mechanisms for clinical data analysis using CNNs and reinforcement learning,R Batchala; P Jain; M Gyanchandani; S Shukla,2025,,https://link.springer.com/article/10.1186/s40537-025-01215-5,
google_scholar,https://www.preprints.org/manuscript/202504.1076,Deep Learning and Reinforcement Learning in Electronic Health Records,L Bhattarai,2025,,https://www.preprints.org/manuscript/202504.1076,
google_scholar,https://www.tandfonline.com/doi/abs/10.1080/17476348.2025.2518282,Unlocking the secrets of success: enhancing noninvasive respiratory support therapies for improved patient outcomes,L Pisani; S Heili; B Ergan; P Murphy,2025,,https://www.tandfonline.com/doi/abs/10.1080/17476348.2025.2518282,
google_scholar,https://academic.oup.com/ejcts/article-abstract/45/2/365/440856,Techniques and results of lobar lung transplantations,D Mitilian; E Sage; P Puyo; P Bonnette,2014,,https://academic.oup.com/ejcts/article-abstract/45/2/365/440856,
google_scholar,https://www.researchgate.net/profile/Shahabedin-Nabavi-2/publication/378958138_Machine_Learning-Guided_Anesthesiology_A_Review_of_Recent_Advances_and_Clinical_Applications/links/65f418091f0aec67e29006e6/Machine-Learning-Guided-Anesthesiology-A-Review-of-Recent-Advances-and-Clinical-Applications.pdf,Machine learning-guided anesthesiology: a review of recent advances and clinical applications,S Hashemi; Z Yousefzadeh; AA Abin; A Ejmalian,2024,,https://www.researchgate.net/profile/Shahabedin-Nabavi-2/publication/378958138_Machine_Learning-Guided_Anesthesiology_A_Review_of_Recent_Advances_and_Clinical_Applications/links/65f418091f0aec67e29006e6/Machine-Learning-Guided-Anesthesiology-A-Review-of-Recent-Advances-and-Clinical-Applications.pdf,
google_scholar,https://ieeexplore.ieee.org/abstract/document/8285255/,Predicting extubation readiness in extreme preterm infants based on patterns of breathing,CC Onu; LJ Kanbar; W Shalish,2017,,https://ieeexplore.ieee.org/abstract/document/8285255/,
google_scholar,https://link.springer.com/article/10.1007/s44254-025-00131-4,Applications of artificial intelligence in anesthesiology,X Shu; Y Zhu; X Liu; Y Li; B Yi; Y Wang,2025,,https://link.springer.com/article/10.1007/s44254-025-00131-4,
google_scholar,https://www.sciencedirect.com/science/article/pii/S0272523105700228,The evolution of care for the chronically critically ill patient,LS Hotes; E Kalman,2001,,https://www.sciencedirect.com/science/article/pii/S0272523105700228,
google_scholar,https://link.springer.com/article/10.1186/s13054-020-2810-1,The dawn of physiological closed-loop ventilation—a review,P Platen; A Pomprapa; B Lachmann; S Leonhardt,2020,,https://link.springer.com/article/10.1186/s13054-020-2810-1,
google_scholar,https://journals.lww.com/pccmjournal/fulltext/2022/11001/pp248__lung___modalities_of_respiratory_support__.283.aspx,PP248 : NEURALLY ADJUSTED VENTILATORY ASSIST (NAVA) IN THE UNITED KINGDOM (UK). SURVEY OF …,OP Lee; I Ahmed; R Mildner,2022,,https://journals.lww.com/pccmjournal/fulltext/2022/11001/pp248__lung___modalities_of_respiratory_support__.283.aspx,
google_scholar,https://ieeexplore.ieee.org/abstract/document/10477486/,Predicting ICU interventions: a transparent decision support model based on multivariate time series graph convolutional neural network,Z Xu; J Guo; L Qin; Y Xie; Y Xiao; X Lin,2024,,https://ieeexplore.ieee.org/abstract/document/10477486/,
google_scholar,https://pmc.ncbi.nlm.nih.gov/articles/PMC8378637/,Trajectory inspection: A method for iterative clinician-driven design of reinforcement learning studies,CX Ji; M Oberst; S Kanjilal,2021,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8378637/,
google_scholar,https://www.gecekitapligi.com/Webkontrol/uploads/Fck/10-Saglik_ing_Haziran_2025_DK_V2.pdf#page=33,A BIBLIOMETRIC ANALYSIS OF MACHINE LEAR-NING APPLICATIONS IN RESPIRATORY PHYSIOTHERAPY AND REHABILITATION,H GENÇOSMANOĞLU,2025,,https://www.gecekitapligi.com/Webkontrol/uploads/Fck/10-Saglik_ing_Haziran_2025_DK_V2.pdf#page=33,
google_scholar,https://onlinelibrary.wiley.com/doi/abs/10.1155/2021/2032197,Two Consecutive Runs of Veno‐Venous Extracorporeal Membrane Oxygenation in a Peripartum Patient with COVID‐19 Acute Respiratory Distress Syndrome,N Sella; T Pettenuzzo; M Della Paolera,2021,,https://onlinelibrary.wiley.com/doi/abs/10.1155/2021/2032197,
google_scholar,https://books.google.com/books?hl=en&lr=&id=ZeTvEAAAQBAJ&oi=fnd&pg=PA37&dq=(%22reinforcement+learning%22+OR+%22Q-learning%22+OR+PPO+OR+DQN+OR+%22markov+decision%22+OR+MDP)+AND+(%22mechanical+ventilation%22+OR+ventilator+OR+%22ventilatory+support%22)+AND+(wean+OR+extubat+OR+%22spontaneous+breathing+trial%22)&ots=kF_nNUx1Ff&sig=4ihUHeJpD_ICeupy1miHn8lcl98,Artificial intelligence for clinical decision support for monitoring,R Bibo¹; P Sabouniaghdam,2024,,https://books.google.com/books?hl=en&lr=&id=ZeTvEAAAQBAJ&oi=fnd&pg=PA37&dq=(%22reinforcement+learning%22+OR+%22Q-learning%22+OR+PPO+OR+DQN+OR+%22markov+decision%22+OR+MDP)+AND+(%22mechanical+ventilation%22+OR+ventilator+OR+%22ventilatory+support%22)+AND+(wean+OR+extubat+OR+%22spontaneous+breathing+trial%22)&ots=kF_nNUx1Ff&sig=4ihUHeJpD_ICeupy1miHn8lcl98,
google_scholar,https://www.anesthesiology.theclinics.com/article/S1932-2275(21)00031-8/abstract,"Machine learning, deep learning, and closed loop devices—anesthesia delivery",T Wingert; C Lee; M Cannesson,2021,,https://www.anesthesiology.theclinics.com/article/S1932-2275(21)00031-8/abstract,
google_scholar,https://arxiv.org/abs/1805.11548,The actor search tree critic (ASTC) for off-policy POMDP learning in medical decision making,L Li; M Komorowski; AA Faisal,2018,,https://arxiv.org/abs/1805.11548,
google_scholar,https://ieeexplore.ieee.org/abstract/document/10198915/,Effects of Varying in Norm Similarity Measures on a Reinforcement Learning-Based Clinical Decision Support System,C Drudi; M Mollura; R Barbieri,2023,,https://ieeexplore.ieee.org/abstract/document/10198915/,
google_scholar,https://dl.acm.org/doi/abs/10.1145/3534678.3539413,Deconfounding actor-critic network with policy adaptation for dynamic treatment regimes,C Yin; R Liu; J Caterino; P Zhang,2022,,https://dl.acm.org/doi/abs/10.1145/3534678.3539413,
google_scholar,https://dl.acm.org/doi/abs/10.1145/3219819.3219961,Supervised reinforcement learning with recurrent neural network for dynamic treatment recommendation,L Wang; W Zhang; X He; H Zha,2018,,https://dl.acm.org/doi/abs/10.1145/3219819.3219961,
google_scholar,https://proceedings.mlr.press/v149/tang21a.html,Model selection for offline reinforcement learning: Practical considerations for healthcare settings,S Tang; J Wiens,2021,,https://proceedings.mlr.press/v149/tang21a.html,
google_scholar,https://www.mdpi.com/2077-0383/12/4/1499,Identification of distinct clinical phenotypes of heterogeneous mechanically ventilated ICU patients using cluster analysis,X Chen; J Li; G Liu; X Chen; S Huang; H Li,2023,,https://www.mdpi.com/2077-0383/12/4/1499,
google_scholar,https://ieeexplore.ieee.org/abstract/document/8419357/,Predicting and understanding unexpected respiratory decompensation in critical care using sparse and heterogeneous clinical data,O Ren; AEW Johnson; EP Lehman,2018,,https://ieeexplore.ieee.org/abstract/document/8419357/,
google_scholar,https://books.google.com/books?hl=en&lr=&id=Hd4eEQAAQBAJ&oi=fnd&pg=PA241&dq=(%22reinforcement+learning%22+OR+%22Q-learning%22+OR+PPO+OR+DQN+OR+%22markov+decision%22+OR+MDP)+AND+(%22mechanical+ventilation%22+OR+ventilator+OR+%22ventilatory+support%22)+AND+(wean+OR+extubat+OR+%22spontaneous+breathing+trial%22)&ots=-qUZgCRo9D&sig=e4uvTRZslQA-WSV5qtCxNSKu2aU,Deep reinforcement learning in healthcare and biomedical application,B Thakrea; U Yadavb; SV Bondreb,2025,,https://books.google.com/books?hl=en&lr=&id=Hd4eEQAAQBAJ&oi=fnd&pg=PA241&dq=(%22reinforcement+learning%22+OR+%22Q-learning%22+OR+PPO+OR+DQN+OR+%22markov+decision%22+OR+MDP)+AND+(%22mechanical+ventilation%22+OR+ventilator+OR+%22ventilatory+support%22)+AND+(wean+OR+extubat+OR+%22spontaneous+breathing+trial%22)&ots=-qUZgCRo9D&sig=e4uvTRZslQA-WSV5qtCxNSKu2aU,
google_scholar,https://search.proquest.com/openview/b92a52381f6e0093571a3a79fff298f2/1?pq-origsite=gscholar&cbl=18750&diss=y,Advancing Statistical Learning and Decision Modeling Using Irregularly-sampled Multivariate Data for Managing Respiratory Diseases,M Alimohammadi,2022,,https://search.proquest.com/openview/b92a52381f6e0093571a3a79fff298f2/1?pq-origsite=gscholar&cbl=18750&diss=y,
google_scholar,https://www.sciencedirect.com/science/article/pii/S0012369215511963,Pulmonary complications following lung resection: a comprehensive analysis of incidence and possible risk factors,F Steéphan; S Boucheseiche; J Hollande; A Flahault,2000,,https://www.sciencedirect.com/science/article/pii/S0012369215511963,
google_scholar,https://www.criticalcare.theclinics.com/article/S0749-0704(19)30018-1/abstract,"Intensive care unit telemedicine in the era of big data, artificial intelligence, and computer clinical decision support systems",RD Kindle; O Badawi; LA Celi,2019,,https://www.criticalcare.theclinics.com/article/S0749-0704(19)30018-1/abstract,
google_scholar,https://proceedings.neurips.cc/paper_files/paper/2022/hash/dda7f9378a210c25e470e19304cce85d-Abstract-Conference.html,Leveraging factored action spaces for efficient offline reinforcement learning in healthcare,S Tang; M Makar; M Sjoding,2022,,https://proceedings.neurips.cc/paper_files/paper/2022/hash/dda7f9378a210c25e470e19304cce85d-Abstract-Conference.html,
google_scholar,https://www.academia.edu/download/83341523/gupea_2077_67650_1.pdf,Prolonged mechanical ventilation in Swedish intensive care units,CJ Cederwall,2021,,https://www.academia.edu/download/83341523/gupea_2077_67650_1.pdf,
google_scholar,https://pmc.ncbi.nlm.nih.gov/articles/PMC7233064/,Interpretable batch IRL to extract clinician goals in ICU hypotension management,S Srinivasan; F Doshi-Velez,2020,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7233064/,
google_scholar,https://link.springer.com/article/10.1007/s00134-020-06201-4,Left ventricular overloading is the leading mechanism in extubation failure of patients at high-risk of weaning-induced pulmonary edema,M Goudelin; B Evrard; P Vignon,2020,,https://link.springer.com/article/10.1007/s00134-020-06201-4,
google_scholar,https://link.springer.com/article/10.1186/s13054-018-2301-9,Artificial intelligence in the intensive care unit,CA Lovejoy; V Buch; M Maruthappu,2019,,https://link.springer.com/article/10.1186/s13054-018-2301-9,
google_scholar,https://ieeexplore.ieee.org/abstract/document/9769937/,The role of explainability in assuring safety of machine learning in healthcare,Y Jia; J McDermid; T Lawton,2022,,https://ieeexplore.ieee.org/abstract/document/9769937/,
google_scholar,https://pmc.ncbi.nlm.nih.gov/articles/PMC8075511/,Is deep reinforcement learning ready for practical applications in healthcare? A sensitivity analysis of duel-DDQN for hemodynamic management in sepsis patients,MY Lu; Z Shahn; D Sow; F Doshi-Velez,2021,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8075511/,
google_scholar,https://pmc.ncbi.nlm.nih.gov/articles/PMC7233066/,"Identifying distinct, effective treatments for acute hypotension with SODA-RL: safely optimized diverse accurate reinforcement learning",J Futoma; MA Masood,2020,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7233066/,
google_scholar,https://onlinelibrary.wiley.com/doi/abs/10.1155/2021/6657119,Reinforcement learning in neurocritical and neurosurgical care: principles and possible applications,Y Liu; N Qiao; Y Altinel,2021,,https://onlinelibrary.wiley.com/doi/abs/10.1155/2021/6657119,
google_scholar,https://www.scielo.br/j/ramb/a/F4hfN4MhwWh6PXy6ycb9BWv/?lang=en,“Artificial intelligence & COVID-19:(bio) ethical aspects of end of life,OJR Motta; E Silva; R Siqueira-Batista,2020,,https://www.scielo.br/j/ramb/a/F4hfN4MhwWh6PXy6ycb9BWv/?lang=en,
google_scholar,https://www.sciencedirect.com/science/article/pii/S0002961014000129,Long-term patient outcomes after surgical stabilization of rib fractures,S Majercik; Q Cannon; SR Granger,2014,,https://www.sciencedirect.com/science/article/pii/S0002961014000129,
google_scholar,https://www.sciencedirect.com/science/article/pii/S0012369216463099,Clinical importance of delays in the initiation of appropriate antibiotic treatment for ventilator-associated pneumonia,M Iregui; S Ward; G Sherman; VJ Fraser; MH Kollef,2002,,https://www.sciencedirect.com/science/article/pii/S0012369216463099,
google_scholar,https://pmc.ncbi.nlm.nih.gov/articles/PMC9748596/,Computer clinical decision support that automates personalized clinical care: a challenging but needed healthcare delivery strategy,AH Morris; C Horvat; B Stagg,2022,,https://pmc.ncbi.nlm.nih.gov/articles/PMC9748596/,
google_scholar,https://journals.lww.com/ijnm/fulltext/2018/33020/Which_is_Better___A_Standalone_Ventilation_or.3.aspx,Which is Better-A Standalone Ventilation or Perfusion Scan or Combined Imaging to Predict Postoperative FEV1 in One Seconds in Patients Posted for Lung …,P Subramanyam; PS Sundaram,2018,,https://journals.lww.com/ijnm/fulltext/2018/33020/Which_is_Better___A_Standalone_Ventilation_or.3.aspx,
google_scholar,https://pdfs.semanticscholar.org/ab97/d633b3cb86077aeaf9b64bffde95c1a3ec71.pdf,The effect of passive cycle ergometry exercise on dia-phragmatic motion of invasive mechanically ventilated critically ill patients in intensive care unit: a …,T Bianchi; LJ dos Santos,2018,,https://pdfs.semanticscholar.org/ab97/d633b3cb86077aeaf9b64bffde95c1a3ec71.pdf,
google_scholar,https://offline-rl-neurips.github.io/pdf/42.pdf,Batch reinforcement learning in the real world: A survey,WY Fu; BB Di; B Boulet,2020,,https://offline-rl-neurips.github.io/pdf/42.pdf,
google_scholar,https://www.criticalcare.theclinics.com/article/S0749-0704(24)00055-1/abstract,A Clinician's guide to understanding bias in critical clinical prediction models,J Matos; J Gallifant; A Chowdhury,2024,,https://www.criticalcare.theclinics.com/article/S0749-0704(24)00055-1/abstract,
google_scholar,https://journals.lww.com/anesthesiaclinics/fulltext/2019/05720/Artificial_Intelligence_in_Critical_Care.8.aspx,Artificial intelligence in critical care,P Mathur; ML Burns,2019,,https://journals.lww.com/anesthesiaclinics/fulltext/2019/05720/Artificial_Intelligence_in_Critical_Care.8.aspx,
google_scholar,https://www.nature.com/articles/s41591-018-0213-5,The artificial intelligence clinician learns optimal treatment strategies for sepsis in intensive care,M Komorowski; LA Celi; O Badawi; AC Gordon,2018,,https://www.nature.com/articles/s41591-018-0213-5,
google_scholar,Markov Decision Processes: Application to Treatment Planning,Markov Decision Processes: Application to Treatment Planning,M Baucum; A Khojandi,2022,,,
google_scholar,https://pmc.ncbi.nlm.nih.gov/articles/PMC2247890/,Fuzzy logic assisted control of inspired oxygen in ventilated newborn infants,Y Sun; I Kohane; AR Stark,1994,,https://pmc.ncbi.nlm.nih.gov/articles/PMC2247890/,
google_scholar,https://link.springer.com/article/10.1007/s44254-024-00068-0,The applications and prospects of big data in perioperative anesthetic management,Y Zhu; X Liu; Y Li; B Yi,2024,,https://link.springer.com/article/10.1007/s44254-024-00068-0,
google_scholar,https://www.perinatology.theclinics.com/article/S0095-5108(20)30042-7/abstract,Machine learning to support hemodynamic intervention in the neonatal intensive care unit,D Van Laere; M Meeus; C Beirnaert,2020,,https://www.perinatology.theclinics.com/article/S0095-5108(20)30042-7/abstract,
openalex,https://openalex.org/W3006345215,Ethical Issues of Artificial Intelligence in Medicine,Tokio Matsuzaki,2018,,https://openalex.org/W3006345215,
openalex,https://openalex.org/W4412321701,Fagligt notat angående etablering af en ordning vedrørende tilskud til investeringer i nye teknologier på økologiske bedrifter.,Michael Nørremark; Frank W Oudshoorn; Claus Aage Grøn Sørensen; Margit Bak Jensen; Peter T. Thomsen; Troels Kristensen; Ole Green; Jens Kristian Kristensen; Tavs Nyord; Bent Borg Jensen; Karin Hjelholt Jensen; Peter Lund; Jørn Nygaard Sørensen; Marianne G. Bertelsen; Lillie Andersen; Karen Koefoed Petersen; Carl‐Otto Ottosen,2011,,https://openalex.org/W4412321701,
openalex,https://openalex.org/W3012372767,"The Value Driven Pharmacist: Basics of Access, Cost, and Quality 2nd Edition",Carriann Smith; Annette McFarland; Chad A. Knoderer; Joseph Jordan; Trish Devine; Jessica E. Wilhoite,2020,,https://openalex.org/W3012372767,
arxiv,http://arxiv.org/abs/1905.13167v1,Defining Admissible Rewards for High Confidence Policy Evaluation,Niranjani Prasad; Barbara E Engelhardt; Finale Doshi-Velez,2019,,http://arxiv.org/abs/1905.13167v1,arXiv
